Status,Application Creation Date,Approved / Refused Date,Recorded / Rejected Date,Water Share ID,Water System Source,Reliability,Trading Zone Source,Seller Water Authority,Seller Trading Zone Use,Buyer Water Authority,Buyer Trading Zone Use,Volume Traded (ML),Price Per ML ($),Create_date,Create_date_ordinal,Cluster
Recorded,05/03/2013,07/03/2013,16/04/2013,WEE****12,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,559.4,1200.0,2013-03-05,734932,0
Recorded,05/06/2014,09/06/2014,23/06/2014,WEE****57,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,25.0,1250.0,2014-06-05,735389,0
Recorded,07/10/2011,19/10/2011,24/11/2011,WEE****78,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,3.5,1500.0,2011-10-07,734417,0
Recorded,26/05/2010,17/06/2010,09/07/2010,WEE****96,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2000.0,2010-05-26,733918,0
Recorded,26/07/2011,27/07/2011,30/08/2011,WEE****37,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,32.9,1600.0,2011-07-26,734344,0
Recorded,17/07/2009,17/07/2009,11/09/2009,WEE****69,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2200.0,2009-07-17,733605,0
Recorded,14/02/2012,15/02/2012,11/04/2012,WEE****76,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,7.0,1800.0,2012-02-14,734547,0
Recorded,14/04/2014,01/05/2014,19/05/2014,WEE****09,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,1200.0,2014-04-14,735337,0
Recorded,13/05/2009,11/06/2009,07/08/2009,WEE****08,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,58.9,1200.0,2009-05-13,733540,0
Recorded,27/07/2010,30/07/2010,23/09/2010,WEE****78,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,2200.0,2010-07-27,733980,0
Recorded,22/03/2018,05/04/2018,03/05/2018,WEE****77,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,3000.0,2018-03-22,736775,0
Recorded,11/05/2012,25/05/2012,15/06/2012,WEE****15,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,172.8,1450.0,2012-05-11,734634,0
Recorded,11/01/2012,20/01/2012,19/03/2012,WEE****43,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.4,1800.0,2012-01-11,734513,0
Recorded,05/04/2022,08/04/2022,06/05/2022,WEE****84,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,7.5,5000.0,2022-04-05,738250,0
Recorded,31/12/2009,06/01/2010,09/02/2010,WEE****89,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,37.2,2000.0,2009-12-31,733772,0
Recorded,07/06/2011,08/06/2011,20/07/2011,WEE****13,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,97.1,1700.0,2011-06-07,734295,0
Recorded,20/01/2017,20/01/2017,15/02/2017,WEE****97,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,32.0,2387.66,2017-01-20,736349,0
Recorded,08/11/2010,09/11/2010,06/12/2010,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,149.3,1350.0,2010-11-08,734084,0
Recorded,29/07/2009,29/07/2009,22/09/2009,WEE****40,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,494.9,2200.0,2009-07-29,733617,0
Recorded,07/02/2019,18/02/2019,26/02/2019,WEE****10,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,222.3,4100.0,2019-02-07,737097,0
Recorded,25/09/2018,26/09/2018,19/11/2018,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,2900.0,2018-09-25,736962,0
Recorded,19/11/2009,26/11/2009,13/01/2010,WEE****85,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1700.0,2009-11-19,733730,0
Recorded,20/02/2019,04/03/2019,02/05/2019,WEE****90,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,4050.0,2019-02-20,737110,0
Recorded,15/03/2022,23/03/2022,29/04/2022,WEE****54,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.0,5000.0,2022-03-15,738229,0
Recorded,20/10/2016,25/10/2016,29/11/2016,WEE****42,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2610.0,2016-10-20,736257,0
Recorded,06/06/2012,19/07/2012,06/08/2012,WEE****16,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,8.5,1250.0,2012-06-06,734660,0
Recorded,21/08/2009,24/08/2009,14/10/2009,WEE****09,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,203.0,2200.0,2009-08-21,733640,0
Recorded,08/04/2013,13/04/2013,06/05/2013,WEE****03,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,22.0,1100.0,2013-04-08,734966,0
Recorded,21/02/2017,22/02/2017,23/03/2017,WEE****05,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,2800.0,2017-02-21,736381,0
Recorded,06/01/2017,30/01/2017,31/03/2017,WEE****42,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,112.0,2650.0,2017-01-06,736335,0
Recorded,19/01/2012,19/01/2012,29/02/2012,WEE****18,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,200.0,1690.0,2012-01-19,734521,0
Recorded,03/06/2016,29/06/2016,25/07/2016,WEE****12,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2650.0,2016-06-03,736118,0
Recorded,19/04/2022,28/04/2022,26/05/2022,WEE****85,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,102.6,5100.0,2022-04-19,738264,0
Recorded,08/11/2013,25/11/2013,09/12/2013,WEE****08,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,240.0,1130.0,2013-11-08,735180,0
Recorded,01/02/2016,05/02/2016,25/02/2016,WEE****83,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,77.0,1465.91,2016-02-01,735995,0
Recorded,20/01/2014,02/02/2014,12/03/2014,WEE****92,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.2,1550.0,2014-01-20,735253,0
Recorded,19/04/2010,11/05/2010,03/06/2010,WEE****04,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,383.7,1600.0,2010-04-19,733881,0
Recorded,27/08/2014,10/09/2014,29/09/2014,WEE****01,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,10.0,1300.0,2014-08-27,735472,0
Recorded,12/11/2014,24/11/2014,19/12/2014,WEE****33,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,79.4,1500.0,2014-11-12,735549,0
Recorded,29/05/2012,01/06/2012,26/06/2012,WEE****37,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,200.5,1800.0,2012-05-29,734652,0
Recorded,12/08/2014,25/08/2014,17/09/2014,WEE****64,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,166.0,1443.98,2014-08-12,735457,0
Recorded,20/07/2016,21/07/2016,29/08/2016,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,328.5,2700.0,2016-07-20,736165,0
Recorded,23/04/2018,23/04/2018,10/05/2018,WEE****54,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,222.9,3290.0,2018-04-23,736807,0
Recorded,12/11/2012,13/11/2012,17/12/2012,WEE****88,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1300.0,2012-11-12,734819,0
Recorded,25/09/2017,27/09/2017,16/10/2017,WEE****68,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,2650.0,2017-09-25,736597,0
Recorded,01/06/2015,10/06/2015,24/06/2015,WEE****70,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,134.0,2000.0,2015-06-01,735750,0
Recorded,12/08/2010,12/08/2010,29/09/2010,WEE****84,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,1600.0,2010-08-12,733996,0
Recorded,19/06/2019,25/06/2019,28/06/2019,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,5000.0,2019-06-19,737229,0
Recorded,26/09/2012,04/10/2012,18/10/2012,WEE****30,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,2500.0,2012-09-26,734772,-1
Recorded,17/06/2010,18/06/2010,12/07/2010,WEE****47,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,20.0,2000.0,2010-06-17,733940,0
Recorded,25/10/2016,03/11/2016,23/11/2016,WEE****65,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,2500.0,2016-10-25,736262,0
Recorded,20/02/2019,26/02/2019,05/04/2019,WEE****96,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,297.0,4100.0,2019-02-20,737110,0
Recorded,20/03/2017,29/03/2017,24/04/2017,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,6.0,2450.0,2017-03-20,736408,0
Recorded,12/08/2011,15/08/2011,28/09/2011,WEE****63,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,170.0,1700.0,2011-08-12,734361,0
Recorded,25/07/2016,09/08/2016,06/10/2016,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,164.0,2800.0,2016-07-25,736170,0
Recorded,05/11/2010,09/11/2010,26/11/2010,WEE****65,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,900.0,2010-11-05,734081,0
Recorded,23/12/2014,30/12/2014,27/02/2015,WEE****88,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,56.0,1250.0,2014-12-23,735590,0
Recorded,26/02/2018,05/03/2018,20/03/2018,WEE****28,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,171.7,2910.0,2018-02-26,736751,0
Recorded,26/02/2019,08/03/2019,04/04/2019,WEE****40,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,348.8,3750.0,2019-02-26,737116,0
Recorded,17/08/2015,14/10/2015,11/12/2015,WEE****62,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,55.3,1700.0,2015-08-17,735827,0
Recorded,11/07/2016,01/08/2016,22/08/2016,WEE****92,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,2500.0,2016-07-11,736156,0
Recorded,15/12/2014,06/01/2015,26/02/2015,WEE****88,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,6.0,500.0,2014-12-15,735582,-1
Recorded,05/11/2014,19/11/2014,18/12/2014,WEE****68,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,7.0,1300.0,2014-11-05,735542,0
Recorded,12/10/2017,19/10/2017,23/11/2017,WEE****15,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2000.0,2017-10-12,736614,0
Recorded,31/03/2016,13/04/2016,09/06/2016,WEE****33,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,95.0,2200.0,2016-03-31,736054,0
Recorded,20/07/2022,02/08/2022,18/08/2022,WEE****11,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,3.0,4000.0,2022-07-20,738356,0
Recorded,05/09/2013,11/09/2013,08/10/2013,WEE****73,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,89.0,1500.0,2013-09-05,735116,0
Recorded,30/07/2015,04/11/2015,01/12/2015,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1800.0,2015-07-30,735809,0
Recorded,09/12/2013,11/12/2013,04/02/2014,WEE****36,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1200.0,2013-12-09,735211,0
Recorded,07/12/2016,08/12/2016,13/01/2017,WEE****23,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,0.7,2500.0,2016-12-07,736305,0
Recorded,05/06/2012,07/06/2012,18/07/2012,WEE****23,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,70.0,1650.0,2012-06-05,734659,0
Recorded,07/11/2014,20/11/2014,19/12/2014,WEE****97,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,3.1,1306.45,2014-11-07,735544,0
Recorded,27/05/2011,27/05/2011,20/06/2011,WEE****31,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,98.2,1600.0,2011-05-27,734284,0
Recorded,03/04/2013,05/04/2013,03/05/2013,WEE****13,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.3,1800.0,2013-04-03,734961,0
Recorded,21/08/2019,04/09/2019,01/11/2019,WEE****48,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,25.0,4550.0,2019-08-21,737292,0
Recorded,29/07/2009,30/07/2009,28/09/2009,WEE****74,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,207.5,1850.0,2009-07-29,733617,0
Recorded,23/06/2021,28/06/2021,27/08/2021,WEE****86,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,4900.0,2021-06-23,737964,0
Recorded,24/08/2023,07/09/2023,13/09/2023,WEE****54,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,3.2,4500.0,2023-08-24,738756,0
Recorded,18/03/2019,19/03/2019,16/04/2019,WEE****54,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,51.0,4220.0,2019-03-18,737136,0
Recorded,02/11/2010,05/11/2010,02/12/2010,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1750.0,2010-11-02,734078,0
Recorded,02/11/2010,05/11/2010,04/01/2011,WEE****22,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,40.0,1600.0,2010-11-02,734078,0
Recorded,14/08/2020,11/09/2020,09/10/2020,WEE****22,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,180.0,5300.0,2020-08-14,737651,0
Recorded,03/10/2016,04/10/2016,22/11/2016,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,2000.0,2016-10-03,736240,0
Recorded,18/08/2014,04/09/2014,23/10/2014,WEE****92,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,84.0,1380.0,2014-08-18,735463,0
Recorded,07/03/2019,19/03/2019,26/03/2019,WEE****06,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,4900.0,2019-03-07,737125,0
